sentence#sentence_id#sentence_prefix#sentence_suffix_correct#sentence_suffix_random#text_title#cultural_space#periodized_language_with_regional_variant
ѡ нихⸯже гл҃еши пакостеⷯ приносимыхъ еи ѿ бѣсѡⷡ҇. ꙗвѣ и аⷥ ѡноⷶ#907#ѡ нихⸯже гл҃еши пакостеⷯ приносимыхъ еи ѿ бѣсѡⷡ҇.#ꙗвѣ и аⷥ ѡноⷶ#и тебѣ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
б҃жїю дрꙋжина быхѡⷨ҇. вꙿ малѡвременⸯнаго сего житїа. да#6016#б҃жїю дрꙋжина быхѡⷨ҇. вꙿ малѡвременⸯнаго#сего житїа. да#претерⸯпѣсте.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
нихъ. и пѡтроуби вꙿторое онъ преⷣстатель. и бѡльма землѧ въстрепета. и абїе ѿверⸯзѡшасѧ грѡби всиⷺхъ#42848#нихъ. и пѡтроуби вꙿторое онъ преⷣстатель. и бѡльма землѧ въстрепета.#и абїе ѿверⸯзѡшасѧ грѡби всиⷺхъ#врачьбꙋ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
скончѧвъ жиⷥнь. и к небесномоу житїю потⸯщавсѧ. вꙿ ст҃ыхь ликъ вⸯчиненъ правеⷣныхъ: ⹃ вꙿ тоиⷤ#30687#скончѧвъ жиⷥнь. и к небесномоу житїю потⸯщавсѧ. вꙿ ст҃ыхь ликъ#вⸯчиненъ правеⷣныхъ: ⹃ вꙿ тоиⷤ#цр҃ю#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
гоненїе велїе на хртⷭ҇їаны. вⸯси#5950#гоненїе велїе на#хртⷭ҇їаны. вⸯси#вѣрѣ възꙿрастъ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
възꙿвѣстити. и ѿтоле беⷥмолꙿствоваше вꙿ келїи. ни вꙿ цр҃кꙿв же приходѧ. ни кꙿ кѡмоу же бѡшꙵю бесѣдоѵа. раⷥвѣ слоужащаго емоу четыре лѣта.#46621#възꙿвѣстити. и ѿтоле беⷥмолꙿствоваше вꙿ келїи. ни вꙿ цр҃кꙿв же приходѧ. ни кꙿ кѡмоу же#бѡшꙵю бесѣдоѵа. раⷥвѣ слоужащаго емоу четыре лѣта.#мрⷣѡсти. егаⷣже нб҃ѡ сказоуетъ пртⷭ҇лъ б҃жїи. небѡ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
се слышавъ ѿ жены тоа.#29730#се слышавъ ѿ#жены тоа.#дѡнⸯдеже пѡмилоует мѧ.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
пѡдѡбе есть иже единою роѵкѡю плавающемоу#49927#пѡдѡбе есть иже единою#роѵкѡю плавающемоу#еже соуⷮ. избавитель оубѡ нш҃ь#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
въ ст҃ыхь цр҃квахъ въобрⷶжена. ни прчⷭ҇тѣи влⷣчцⷺ#39363#въ ст҃ыхь цр҃квахъ въобрⷶжена.#ни прчⷭ҇тѣи влⷣчцⷺ#тамѡ хѡщетъ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
граⷣ страшныи и всекраⷭ҇ныи. и дивнѡе срѣтенїе ихъ бысть въспѣша#38352#граⷣ страшныи и всекраⷭ҇ныи. и дивнѡе срѣтенїе#ихъ бысть въспѣша#бысть велѣнїе#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ѧвлѧютсѧ. ѧже пѡвѣдаⷯ страданїа бл҃женꙿныхъ#49204#ѧвлѧютсѧ. ѧже пѡвѣдаⷯ#страданїа бл҃женꙿныхъ#же троудѡⷨ въ времѧ исхода#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и все прокое наслажⷣенїе такѡ.#556#и все прокое#наслажⷣенїе такѡ.#быⷯ. да что тебѣ истинⸯны просто не#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
вꙿ томже ми лѣпо быти.#44588#вꙿ томже ми#лѣпо быти.#имѣти внꙋтрь.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и не бѣ̏ помогающаго еи.#25409#и не бѣ̏#помогающаго еи.#литоурⸯгїю чести испѡлⸯнитисѧ мѡщи#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да ѿ всѧкѡа чѧсти исторⸯгноутисѧ семоу свѣтꙋ#16040#да ѿ всѧкѡа чѧсти#исторⸯгноутисѧ семоу свѣтꙋ#пррⷪ҇къ написа#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
разоумѣхѡⷨ. ибѡ бл҃женⸯныи и прпⷣбныи ѿц҃ь нашь василїе. хотѧ егѡ оѵвѣрити. ꙗкѡ вⸯсоуе прїлежить помышленїю томоу. да и ѿ того ѿстꙋпить и всѣмь срцⷣемь прїлѣпитсѧ к гⷭ҇оу. мнѣ же#35277#разоумѣхѡⷨ. ибѡ бл҃женⸯныи и прпⷣбныи ѿц҃ь нашь василїе. хотѧ егѡ оѵвѣрити. ꙗкѡ вⸯсоуе прїлежить помышленїю томоу. да и ѿ того#ѿстꙋпить и всѣмь срцⷣемь прїлѣпитсѧ к гⷭ҇оу. мнѣ же#б҃жїи. еⷢ҇же ради азъ стражⷣоу.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
цр҃ѧ еси. и обраⷥ црⷭ҇кїи имаши: ⹃ бг҃ѡ#32951#цр҃ѧ еси. и обраⷥ црⷭ҇кїи#имаши: ⹃ бг҃ѡ#и вⸯземши ѿ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
н҃шихь ѡзлѡблѧема телеснѣ оузри̏мъ. не ѿ лꙋкавꙿства соуⷣ тѡго немⷪ҇щи навыкноути потъщимсѧ. паче же простѡтою и нелоѵкавнѡю любѡвїю ꙗкѡ свѡи оуⷣ. ꙗⷦ҇#51250#н҃шихь ѡзлѡблѧема телеснѣ оузри̏мъ. не ѿ лꙋкавꙿства соуⷣ тѡго немⷪ҇щи навыкноути потъщимсѧ. паче же простѡтою#и нелоѵкавнѡю любѡвїю ꙗкѡ свѡи оуⷣ. ꙗⷦ҇#ребра#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
теренⸯтїа, африкана. мⷶксима, поⷨпїа. ѕинона.#30615#теренⸯтїа, африкана. мⷶксима,#поⷨпїа. ѕинона.#печѧашесѧ.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
нанесе скорⸯбъ. да отѧжⸯчив си старецъ бѣжить#29076#нанесе скорⸯбъ. да отѧжⸯчив#си старецъ бѣжить#не емлете,#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ищеть. възⸯлѡженоу поношенїю ѿц҃ꙋ соуⷣ ѡставлѧеⷮ.#11224#ищеть. възⸯлѡженоу поношенїю ѿц҃ꙋ#соуⷣ ѡставлѧеⷮ.#ст҃ыхъ мчн҃къ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
сеⷣмаго на десѧте мытартⷭва. иже нарицашетсѧ оубїиство. вꙿ немꙿже бѣ̏ всѧкѡе оубїиствⷪ#36059#сеⷣмаго на десѧте мытартⷭва. иже нарицашетсѧ оубїиство. вꙿ#немꙿже бѣ̏ всѧкѡе оубїиствⷪ#вꙿ#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
елико аще разрⷣѣшиши на земли боудеть разрѣшенъ#26481#елико аще разрⷣѣшиши на#земли боудеть разрѣшенъ#преславнѡ. кости наги слоуха ѿверзають глоухимъ.#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да и азъ безⸯ моуки боудоу. се имамъ мнѡжьство рабъ. злато же и сребрѡ и ино все. да идоу#497#да и азъ безⸯ моуки боудоу. се имамъ мнѡжьство рабъ. злато же и#сребрѡ и ино все. да идоу#бц҃а. плоⷮ҇#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
Въсхѡщи паче чл҃ки а не бг҃а#50800#Въсхѡщи паче чл҃ки а#не бг҃а#пѡстыдѣнїю#VMC#Middle period Muscovy#Middle period Church Slavic, Eastern variant
